time,room,humidity,window_open,window_open_time
2018-03-21 15:07:06.114000,bathroom,53.27,False,0
2018-03-21 15:07:12.665000,bedroom,34.33,False,0
2018-03-21 15:07:13.916000,dining_room,50.21,False,0
2018-03-21 15:07:16.165000,living_room,45.75,False,0
2018-03-21 15:07:17.836000,kitchen,62.36,False,0
2018-03-21 15:07:20.335000,hall,45.44,False,0
2018-03-21 15:07:25.116000,stairs,53.01,False,0
2018-03-21 15:07:32.047000,bathroom,53.27,False,0
2018-03-21 15:07:37.785000,bedroom,34.33,False,0
2018-03-21 15:07:38.086000,dining_room,50.0,False,0
2018-03-21 15:07:41.277000,living_room,45.75,False,0
2018-03-21 15:07:42.958000,kitchen,62.26,False,0
2018-03-21 15:07:45.460000,hall,45.25,False,0
2018-03-21 15:07:50.733000,stairs,52.91,False,0
2018-03-21 15:07:57.177000,bathroom,53.17,False,0
2018-03-21 15:08:02.898000,bedroom,34.33,False,0
2018-03-21 15:08:04.158000,dining_room,50.0,False,0
2018-03-21 15:08:06.398000,living_room,45.75,False,0
2018-03-21 15:08:08.078000,kitchen,62.26,False,0
2018-03-21 15:08:10.570000,hall,45.25,False,0
2018-03-21 15:08:16.063000,stairs,52.82,False,0
2018-03-21 15:08:22.295000,bathroom,53.17,False,0
2018-03-21 15:08:24.241000,dining_room,50.29,False,0
2018-03-21 15:08:28.011000,bedroom,34.33,False,0
2018-03-21 15:08:31.510000,living_room,45.66,False,0
2018-03-21 15:08:33.191000,kitchen,62.26,False,0
2018-03-21 15:08:35.680000,hall,45.15,False,0
2018-03-21 15:08:41.180000,stairs,52.82,False,0
2018-03-21 15:08:47.410000,bathroom,53.17,False,0
2018-03-21 15:08:49.351000,dining_room,50.48,False,0
2018-03-21 15:08:53.129000,bedroom,34.23,False,0
2018-03-21 15:08:56.629000,living_room,45.75,False,0
2018-03-21 15:08:58.309000,kitchen,62.26,False,0
2018-03-21 15:09:00.199000,hall,44.87,False,0
2018-03-21 15:09:05.430000,stairs,52.82,False,0
2018-03-21 15:09:12.529000,bathroom,53.17,False,0
2018-03-21 15:09:14.468000,dining_room,50.67,False,0
2018-03-21 15:09:18.248000,bedroom,34.23,False,0
2018-03-21 15:09:21.739000,living_room,45.95,False,0
2018-03-21 15:09:23.418000,kitchen,62.17,False,0
2018-03-21 15:09:25.918000,hall,45.15,False,0
2018-03-21 15:09:31.418000,stairs,52.91,False,0
2018-03-21 15:09:37.648000,bathroom,53.17,False,0
2018-03-21 15:09:39.588000,dining_room,50.95,False,0
2018-03-21 15:09:40.988000,hall,45.44,False,0
2018-03-21 15:09:43.358000,bedroom,34.23,False,0
2018-03-21 15:09:46.857000,living_room,46.05,False,0
2018-03-21 15:09:48.538000,kitchen,62.17,False,0
2018-03-21 15:09:56.538000,stairs,53.11,False,0
2018-03-21 15:10:02.755000,bathroom,53.17,False,0
2018-03-21 15:10:04.707000,dining_room,50.98,False,0
2018-03-21 15:10:06.106000,hall,45.54,False,0
2018-03-21 15:10:08.267000,bedroom,34.23,False,0
2018-03-21 15:10:11.984000,living_room,46.05,False,0
2018-03-21 15:10:13.667000,kitchen,62.07,False,0
2018-03-21 15:10:21.657000,stairs,53.39,False,0
2018-03-21 15:10:27.885000,bathroom,53.17,False,0
2018-03-21 15:10:29.814000,dining_room,50.98,False,0
2018-03-21 15:10:31.234000,hall,45.64,False,0
2018-03-21 15:10:33.595000,bedroom,34.14,False,0
2018-03-21 15:10:37.094000,living_room,45.85,False,0
2018-03-21 15:10:38.784000,kitchen,62.07,False,0
2018-03-21 15:10:46.775000,stairs,53.3,False,0
2018-03-21 15:10:53.004000,bathroom,53.27,False,0
2018-03-21 15:10:54.933000,dining_room,50.98,False,0
2018-03-21 15:10:56.343000,hall,45.73,False,0
2018-03-21 15:10:58.704000,bedroom,34.14,False,0
2018-03-21 15:11:02.215000,living_room,45.75,False,0
2018-03-21 15:11:03.902000,kitchen,61.98,False,0
2018-03-21 15:11:11.413000,hall,46.02,False,0
2018-03-21 15:11:11.892000,stairs,53.49,False,0
2018-03-21 15:11:16.273000,hall,46.6,False,0
2018-03-21 15:11:18.107000,bathroom,53.27,False,0
2018-03-21 15:11:20.048000,dining_room,50.98,False,0
2018-03-21 15:11:21.457000,hall,46.98,False,0
2018-03-21 15:11:23.817000,bedroom,34.14,False,0
2018-03-21 15:11:26.972000,stairs,53.77,False,0
2018-03-21 15:11:26.981000,living_room,45.75,False,0
2018-03-21 15:11:29.022000,kitchen,61.98,False,0
2018-03-21 15:11:36.257000,hall,47.27,False,0
2018-03-21 15:11:43.237000,bathroom,53.36,False,0
2018-03-21 15:11:45.158000,dining_room,50.98,False,0
2018-03-21 15:11:47.059000,stairs,54.07,False,0
2018-03-21 15:11:48.937000,bedroom,34.04,False,0
2018-03-21 15:11:51.607000,hall,46.98,False,0
2018-03-21 15:11:52.438000,living_room,45.66,False,0
2018-03-21 15:11:54.137000,kitchen,61.98,False,0
2018-03-21 15:12:01.649000,hall,46.72,False,0
2018-03-21 15:12:08.348000,bathroom,53.46,False,0
2018-03-21 15:12:10.278000,dining_room,51.17,False,0
2018-03-21 15:12:12.179000,stairs,54.26,False,0
2018-03-21 15:12:14.049000,bedroom,34.04,False,0
2018-03-21 15:12:16.269000,hall,46.33,False,0
2018-03-21 15:12:17.558000,living_room,45.66,False,0
2018-03-21 15:12:19.259000,kitchen,62.26,False,0
2018-03-21 15:12:26.769000,hall,46.05,False,0
2018-03-21 15:12:33.478000,bathroom,53.56,False,0
2018-03-21 15:12:35.399000,dining_room,51.08,False,0
2018-03-21 15:12:35.399000,dining_room,51.08,False,0
2018-03-21 15:12:37.299000,stairs,54.44,False,0
2018-03-21 15:12:39.169000,bedroom,34.14,False,0
2018-03-21 15:12:39.359000,kitchen,62.55,False,0
2018-03-21 15:12:41.839000,hall,45.75,False,0
2018-03-21 15:12:42.679000,living_room,45.75,False,0
2018-03-21 15:12:54.418000,kitchen,62.93,False,0
2018-03-21 15:12:56.268000,hall,46.05,False,0
2018-03-21 15:12:58.348000,bathroom,53.65,False,0
2018-03-21 15:13:00.519000,dining_room,51.08,False,0
2018-03-21 15:13:00.519000,dining_room,51.08,False,0
2018-03-21 15:13:02.408000,stairs,54.44,False,0
2018-03-21 15:13:03.848000,bedroom,34.23,False,0
2018-03-21 15:13:04.468000,kitchen,63.22,False,0
2018-03-21 15:13:06.998000,living_room,45.75,False,0
2018-03-21 15:13:11.978000,hall,46.33,False,0
2018-03-21 15:13:14.508000,kitchen,63.51,False,0
2018-03-21 15:13:22.505000,stairs,54.16,False,0
2018-03-21 15:13:23.715000,bathroom,53.65,False,0
2018-03-21 15:13:24.566000,kitchen,63.8,False,0
2018-03-21 15:13:25.637000,dining_room,50.98,False,0
2018-03-21 15:13:25.637000,dining_room,50.98,False,0
2018-03-21 15:13:26.695000,hall,46.72,False,0
2018-03-21 15:13:29.396000,bedroom,34.23,False,0
2018-03-21 15:13:32.436000,living_room,45.85,False,0
2018-03-21 15:13:44.656000,kitchen,64.08,False,0
2018-03-21 15:13:47.624000,stairs,54.16,False,0
2018-03-21 15:13:48.835000,bathroom,53.75,False,0
2018-03-21 15:13:50.755000,dining_room,50.98,False,0
2018-03-21 15:13:52.154000,hall,46.91,False,0
2018-03-21 15:13:54.526000,bedroom,34.23,False,0
2018-03-21 15:13:58.035000,living_room,45.83,False,0
2018-03-21 15:13:59.726000,kitchen,64.37,False,0
2018-03-21 15:14:12.734000,stairs,54.44,False,0
2018-03-21 15:14:13.955000,bathroom,53.85,False,0
2018-03-21 15:14:15.875000,dining_room,50.98,False,0
2018-03-21 15:14:17.285000,hall,47.0,False,0
2018-03-21 15:14:19.638000,bedroom,34.23,False,0
2018-03-21 15:14:23.147000,living_room,45.66,False,0
2018-03-21 15:14:24.848000,kitchen,64.56,False,0
2018-03-21 15:14:37.856000,stairs,54.44,False,0
2018-03-21 15:14:38.227000,living_room,45.92,False,0
2018-03-21 15:14:38.346000,bathroom,53.85,False,0
2018-03-21 15:14:40.995000,dining_room,50.98,False,0
2018-03-21 15:14:42.395000,hall,46.81,False,0
2018-03-21 15:14:43.845000,bedroom,34.33,False,0
2018-03-21 15:14:48.265000,living_room,46.14,False,0
2018-03-21 15:14:49.364000,kitchen,64.56,False,0
2018-03-21 15:15:02.974000,stairs,54.16,False,0
2018-03-21 15:15:03.335000,living_room,46.52,True,0:00:03.335000
2018-03-21 15:15:04.193000,bathroom,53.75,False,0
2018-03-21 15:15:06.112000,dining_room,50.89,False,0
2018-03-21 15:15:07.515000,hall,46.52,False,0
2018-03-21 15:15:09.875000,bedroom,34.33,False,0
2018-03-21 15:15:15.094000,kitchen,64.65,False,0
2018-03-21 15:15:18.413000,living_room,46.91,True,0:00:18.413000
2018-03-21 15:15:28.119000,stairs,54.07,False,0
2018-03-21 15:15:29.299000,bathroom,53.85,False,0
2018-03-21 15:15:31.232000,dining_room,50.79,False,0
2018-03-21 15:15:32.629000,hall,46.42,False,0
2018-03-21 15:15:34.995000,bedroom,34.42,False,0
2018-03-21 15:15:38.502000,living_room,47.19,True,0:00:38.502000
2018-03-21 15:15:40.200000,kitchen,64.65,False,0
2018-03-21 15:15:52.533000,stairs,53.87,False,0
2018-03-21 15:15:54.429000,bathroom,53.85,False,0
2018-03-21 15:15:56.354000,dining_room,50.69,False,0
2018-03-21 15:15:57.756000,hall,46.05,False,0
2018-03-21 15:16:00.108000,bedroom,34.33,False,0
2018-03-21 15:16:03.629000,living_room,47.39,True,0:01:03.629000
2018-03-21 15:16:05.323000,kitchen,64.56,False,0
2018-03-21 15:16:05.323000,kitchen,64.56,False,0
2018-03-21 15:16:12.826000,hall,45.75,False,0
2018-03-21 15:16:18.373000,stairs,53.77,False,0
2018-03-21 15:16:19.566000,bathroom,53.75,False,0
2018-03-21 15:16:21.474000,dining_room,50.6,False,0
2018-03-21 15:16:25.234000,bedroom,34.42,False,0
2018-03-21 15:16:25.234000,bedroom,34.42,False,0
2018-03-21 15:16:28.744000,living_room,47.58,True,0:01:28.744000
2018-03-21 15:16:30.454000,kitchen,64.46,False,0
2018-03-21 15:16:37.940000,hall,45.56,False,0
2018-03-21 15:16:43.494000,stairs,53.68,False,0
2018-03-21 15:16:44.670000,bathroom,53.75,False,0
2018-03-21 15:16:46.594000,dining_room,50.5,False,0
2018-03-21 15:16:50.340000,bedroom,34.33,False,0
2018-03-21 15:16:53.859000,living_room,47.29,True,0:01:53.859000
2018-03-21 15:16:55.558000,kitchen,64.37,False,0
2018-03-21 15:17:03.060000,hall,45.56,False,0
2018-03-21 15:17:08.599000,stairs,53.68,False,0
2018-03-21 15:17:09.785000,bathroom,53.75,False,0
2018-03-21 15:17:11.705000,dining_room,50.5,False,0
2018-03-21 15:17:15.457000,bedroom,34.33,True,0:00:15.457000
2018-03-21 15:17:15.457000,bedroom,34.33,True,0:00:15.457000
2018-03-21 15:17:17.964000,living_room,47.19,True,0:02:17.964000
2018-03-21 15:17:20.687000,kitchen,64.27,False,0
2018-03-21 15:17:27.575000,hall,45.85,False,0
2018-03-21 15:17:28.214000,living_room,47.48,True,0:02:28.214000
2018-03-21 15:17:33.718000,stairs,53.58,False,0
2018-03-21 15:17:34.905000,bathroom,53.75,False,0
2018-03-21 15:17:34.905000,bathroom,53.75,False,0
2018-03-21 15:17:36.814000,dining_room,50.5,False,0
2018-03-21 15:17:40.577000,bedroom,34.33,True,0:00:40.577000
2018-03-21 15:17:45.797000,kitchen,64.17,False,0
2018-03-21 15:17:48.264000,hall,46.14,False,0
2018-03-21 15:17:53.845000,living_room,47.58,True,0:02:53.845000
2018-03-21 15:17:58.835000,stairs,53.58,False,0
2018-03-21 15:18:00.025000,bathroom,53.75,False,0
2018-03-21 15:18:00.025000,bathroom,53.75,False,0
2018-03-21 15:18:01.934000,dining_room,50.48,False,0
2018-03-21 15:18:05.694000,bedroom,34.42,True,0:01:05.694000
2018-03-21 15:18:10.914000,kitchen,63.98,False,0
2018-03-21 15:18:13.382000,hall,46.33,False,0
2018-03-21 15:18:19.242000,living_room,47.29,True,0:03:19.242000
2018-03-21 15:18:23.955000,stairs,53.77,False,0
2018-03-21 15:18:24.262000,living_room,47.0,True,0:03:24.262000
2018-03-21 15:18:25.142000,bathroom,53.75,False,0
2018-03-21 15:18:25.412000,bedroom,34.79,True,0:01:25.412000
2018-03-21 15:18:27.044000,dining_room,50.48,False,0
2018-03-21 15:18:34.322000,living_room,46.72,True,0:03:34.322000
2018-03-21 15:18:35.110000,kitchen,63.8,False,0
2018-03-21 15:18:35.832000,bedroom,35.08,True,0:01:35.832000
2018-03-21 15:18:38.502000,hall,46.5,False,0
2018-03-21 15:18:49.061000,stairs,53.87,False,0
2018-03-21 15:18:50.260000,bathroom,53.75,False,0
2018-03-21 15:18:51.719000,dining_room,50.5,False,0
2018-03-21 15:18:59.429000,living_room,46.42,True,0:03:59.429000
2018-03-21 15:19:00.956000,bedroom,35.08,True,0:02:00.956000
2018-03-21 15:19:01.150000,kitchen,63.7,False,0
2018-03-21 15:19:03.609000,hall,46.6,False,0
2018-03-21 15:19:09.479000,living_room,46.05,True,0:04:09.479000
2018-03-21 15:19:11.006000,bedroom,34.79,True,0:02:11.006000
2018-03-21 15:19:14.187000,stairs,54.16,False,0
2018-03-21 15:19:15.377000,bathroom,53.75,False,0
2018-03-21 15:19:17.289000,dining_room,50.57,False,0
2018-03-21 15:19:19.533000,living_room,45.66,True,0:04:19.533000
2018-03-21 15:19:24.237000,stairs,54.54,False,0
2018-03-21 15:19:26.073000,bedroom,34.41,True,0:02:26.073000
2018-03-21 15:19:26.286000,kitchen,63.51,False,0
2018-03-21 15:19:28.743000,hall,46.69,False,0
2018-03-21 15:19:29.573000,living_room,45.37,True,0:04:29.573000
2018-03-21 15:19:39.523000,bathroom,53.85,False,0
2018-03-21 15:19:41.153000,bedroom,34.12,True,0:02:41.153000
2018-03-21 15:19:42.403000,dining_room,50.57,False,0
2018-03-21 15:19:49.353000,stairs,54.44,False,0
2018-03-21 15:19:49.673000,living_room,45.08,True,0:04:49.673000
2018-03-21 15:19:51.193000,bedroom,33.83,True,0:02:51.193000
2018-03-21 15:19:51.401000,kitchen,63.41,False,0
2018-03-21 15:19:53.851000,hall,46.88,False,0
2018-03-21 15:20:04.731000,living_room,44.79,True,0:05:04.731000
2018-03-21 15:20:05.148000,bathroom,53.94,False,0
2018-03-21 15:20:07.518000,dining_room,50.67,False,0
2018-03-21 15:20:13.941000,hall,47.17,False,0
2018-03-21 15:20:14.460000,stairs,54.26,False,0
2018-03-21 15:20:14.774000,living_room,44.51,True,0:05:14.774000
2018-03-21 15:20:16.298000,bedroom,33.54,True,0:03:16.298000
2018-03-21 15:20:16.518000,kitchen,63.41,False,0
2018-03-21 15:20:26.348000,bedroom,33.16,True,0:03:26.348000
2018-03-21 15:20:29.844000,living_room,44.22,True,0:05:29.844000
2018-03-21 15:20:30.736000,bathroom,54.04,False,0
2018-03-21 15:20:31.736000,dining_room,50.67,False,0
2018-03-21 15:20:36.398000,bedroom,32.87,True,0:03:36.398000
2018-03-21 15:20:39.054000,hall,47.17,False,0
2018-03-21 15:20:39.585000,stairs,54.26,False,0
2018-03-21 15:20:41.646000,kitchen,63.51,False,0
2018-03-21 15:20:51.466000,bedroom,32.58,True,0:03:51.466000
2018-03-21 15:20:54.976000,living_room,43.93,True,0:05:54.976000
2018-03-21 15:20:55.856000,bathroom,54.04,False,0
2018-03-21 15:20:57.756000,dining_room,50.76,False,0
2018-03-21 15:20:59.155000,hall,46.88,False,0
2018-03-21 15:21:04.695000,stairs,54.35,False,0
2018-03-21 15:21:05.016000,living_room,43.65,True,0:06:05.016000
2018-03-21 15:21:06.756000,kitchen,63.7,False,0
2018-03-21 15:21:11.558000,bedroom,32.29,True,0:04:11.558000
2018-03-21 15:21:14.225000,hall,46.6,False,0
2018-03-21 15:21:15.067000,living_room,43.26,True,0:06:15.067000
2018-03-21 15:21:20.968000,bathroom,54.13,False,0
2018-03-21 15:21:22.868000,dining_room,50.86,False,0
2018-03-21 15:21:24.275000,hall,46.31,False,0
2018-03-21 15:21:29.827000,stairs,54.35,False,0
2018-03-21 15:21:30.137000,living_room,42.88,True,0:06:30.137000
2018-03-21 15:21:31.878000,kitchen,63.89,False,0
2018-03-21 15:21:36.675000,bedroom,31.91,True,0:04:36.675000
2018-03-21 15:21:40.187000,living_room,42.59,True,0:06:40.187000
2018-03-21 15:21:46.085000,bathroom,54.13,False,0
2018-03-21 15:21:46.945000,kitchen,64.11,False,0
2018-03-21 15:21:47.994000,dining_room,50.95,False,0
2018-03-21 15:21:47.994000,dining_room,50.95,False,0
2018-03-21 15:21:49.395000,hall,46.31,False,0
2018-03-21 15:21:49.604000,living_room,42.3,True,0:06:49.604000
2018-03-21 15:21:54.935000,stairs,54.44,False,0
2018-03-21 15:22:01.795000,bedroom,31.79,True,0:05:01.795000
2018-03-21 15:22:07.026000,kitchen,64.49,False,0
2018-03-21 15:22:11.205000,bathroom,54.22,False,0
2018-03-21 15:22:13.117000,dining_room,50.95,False,0
2018-03-21 15:22:14.516000,hall,46.41,False,0
2018-03-21 15:22:15.344000,living_room,42.09,True,0:07:15.344000
2018-03-21 15:22:17.086000,kitchen,64.78,False,0
2018-03-21 15:22:20.044000,stairs,54.35,False,0
2018-03-21 15:22:26.917000,bedroom,31.61,True,0:05:26.917000
2018-03-21 15:22:27.126000,kitchen,65.06,False,0
2018-03-21 15:22:30.414000,living_room,41.8,True,0:07:30.414000
2018-03-21 15:22:33.207000,dining_room,51.24,False,0
2018-03-21 15:22:36.315000,bathroom,54.22,False,0
2018-03-21 15:22:37.174000,kitchen,65.35,False,0
2018-03-21 15:22:39.632000,hall,46.6,False,0
2018-03-21 15:22:45.174000,stairs,54.35,False,0
2018-03-21 15:22:47.224000,kitchen,65.64,False,0
2018-03-21 15:22:51.922000,bedroom,31.79,True,0:05:51.922000
2018-03-21 15:22:55.534000,living_room,41.61,True,0:07:55.534000
2018-03-21 15:22:58.322000,dining_room,51.34,False,0
2018-03-21 15:23:01.442000,bathroom,54.22,False,0
2018-03-21 15:23:04.742000,hall,46.6,False,0
2018-03-21 15:23:10.291000,stairs,54.26,False,0
2018-03-21 15:23:11.632000,kitchen,65.93,False,0
2018-03-21 15:23:13.387000,dining_room,51.62,False,0
2018-03-21 15:23:17.137000,bedroom,31.61,True,0:06:17.137000
2018-03-21 15:23:20.652000,living_room,41.61,True,0:08:20.652000
2018-03-21 15:23:26.548000,bathroom,54.22,False,0
2018-03-21 15:23:29.858000,hall,46.78,False,0
2018-03-21 15:23:35.411000,stairs,54.16,False,0
2018-03-21 15:23:37.451000,kitchen,66.12,False,0
2018-03-21 15:23:38.507000,dining_room,51.72,False,0
2018-03-21 15:23:42.267000,bedroom,31.51,True,0:06:42.267000
2018-03-21 15:23:45.771000,living_room,41.61,True,0:08:45.771000
2018-03-21 15:23:51.671000,bathroom,54.13,False,0
2018-03-21 15:23:54.971000,hall,46.69,False,0
2018-03-21 15:24:00.521000,stairs,54.07,False,0
2018-03-21 15:24:02.569000,kitchen,66.12,False,0
2018-03-21 15:24:03.631000,dining_room,51.91,False,0
2018-03-21 15:24:07.382000,bedroom,31.51,True,0:07:07.382000
2018-03-21 15:24:10.888000,living_room,41.51,True,0:09:10.888000
2018-03-21 15:24:16.786000,bathroom,54.13,False,0
2018-03-21 15:24:20.096000,hall,46.6,False,0
2018-03-21 15:24:25.468000,stairs,53.87,False,0
2018-03-21 15:24:27.689000,kitchen,66.41,False,0
2018-03-21 15:24:28.756000,dining_room,52.01,False,0
2018-03-21 15:24:30.146000,hall,46.31,False,0
2018-03-21 15:24:32.506000,bedroom,31.78,True,0:07:32.506000
2018-03-21 15:24:36.018000,living_room,41.32,True,0:09:36.018000
2018-03-21 15:24:41.906000,bathroom,54.13,False,0
2018-03-21 15:24:42.556000,bedroom,32.07,True,0:07:42.556000
2018-03-21 15:24:50.765000,stairs,53.77,False,0
2018-03-21 15:24:52.806000,kitchen,66.6,False,0
2018-03-21 15:24:53.874000,dining_room,52.2,False,0
2018-03-21 15:24:55.256000,hall,46.11,False,0
2018-03-21 15:25:01.124000,living_room,41.22,True,0:10:01.124000
2018-03-21 15:25:07.025000,bathroom,54.04,False,0
2018-03-21 15:25:07.664000,bedroom,31.78,True,0:08:07.664000
2018-03-21 15:25:15.885000,stairs,53.68,False,0
2018-03-21 15:25:17.914000,kitchen,66.79,False,0
2018-03-21 15:25:18.994000,dining_room,52.3,False,0
2018-03-21 15:25:20.383000,hall,46.21,False,0
2018-03-21 15:25:26.294000,living_room,41.04,True,0:10:26.294000
2018-03-21 15:25:32.145000,bathroom,54.04,False,0
2018-03-21 15:25:32.784000,bedroom,31.68,True,0:08:32.784000
2018-03-21 15:25:38.015000,kitchen,67.07,False,0
2018-03-21 15:25:41.005000,stairs,53.58,False,0
2018-03-21 15:25:44.115000,dining_room,52.3,False,0
2018-03-21 15:25:45.498000,hall,46.21,False,0
2018-03-21 15:25:48.065000,kitchen,67.55,False,0
2018-03-21 15:25:50.479000,living_room,41.04,True,0:10:50.479000
2018-03-21 15:25:53.075000,kitchen,68.03,False,0
2018-03-21 15:25:57.257000,bathroom,54.04,False,0
2018-03-21 15:25:57.888000,bedroom,31.87,True,0:08:57.888000
2018-03-21 15:25:58.098000,kitchen,68.51,False,0
2018-03-21 15:26:03.118000,kitchen,68.98,False,0
2018-03-21 15:26:05.480000,stairs,53.58,False,0
2018-03-21 15:26:08.148000,kitchen,69.56,False,0
2018-03-21 15:26:09.220000,dining_room,52.39,False,0
2018-03-21 15:26:10.618000,hall,46.21,False,0
2018-03-21 15:26:13.168000,kitchen,70.04,False,0
2018-03-21 15:26:16.520000,living_room,41.04,True,0:11:16.520000
2018-03-21 15:26:18.189000,kitchen,70.42,False,0
2018-03-21 15:26:22.367000,bathroom,54.04,False,0
2018-03-21 15:26:23.020000,bedroom,31.87,True,0:09:23.020000
2018-03-21 15:26:23.209000,kitchen,70.8,False,0
2018-03-21 15:26:28.239000,kitchen,71.09,False,0
2018-03-21 15:26:31.241000,stairs,53.49,False,0
2018-03-21 15:26:34.340000,dining_room,52.49,False,0
2018-03-21 15:26:35.741000,hall,46.11,False,0
2018-03-21 15:26:38.291000,kitchen,71.47,False,0
2018-03-21 15:26:41.640000,living_room,40.94,True,0:11:41.640000
2018-03-21 15:26:42.590000,bedroom,32.17,True,0:09:42.590000
2018-03-21 15:26:47.501000,bathroom,53.94,False,0
2018-03-21 15:26:48.331000,kitchen,71.75,False,0
2018-03-21 15:26:56.365000,stairs,53.49,False,0
2018-03-21 15:26:58.391000,kitchen,72.14,False,0
2018-03-21 15:26:59.460000,dining_room,52.58,False,0
2018-03-21 15:27:00.877000,hall,45.83,False,0
2018-03-21 15:27:06.777000,living_room,40.75,True,0:12:06.777000
2018-03-21 15:27:08.231000,bedroom,32.36,True,0:10:08.231000
2018-03-21 15:27:08.431000,kitchen,72.43,False,0
2018-03-21 15:27:12.615000,bathroom,53.94,False,0
2018-03-21 15:27:18.492000,kitchen,72.81,False,0
2018-03-21 15:27:21.487000,stairs,53.49,False,0
2018-03-21 15:27:23.312000,bedroom,32.64,True,0:10:23.312000
2018-03-21 15:27:24.587000,dining_room,52.58,False,0
2018-03-21 15:27:25.987000,hall,45.73,False,0
2018-03-21 15:27:28.542000,kitchen,73.19,False,0
2018-03-21 15:27:31.887000,living_room,40.65,True,0:12:31.887000
2018-03-21 15:27:33.362000,bedroom,32.93,True,0:10:33.362000
2018-03-21 15:27:37.738000,bathroom,53.94,False,0
2018-03-21 15:27:38.582000,kitchen,73.57,False,0
2018-03-21 15:27:43.412000,bedroom,33.22,True,0:10:43.412000
2018-03-21 15:27:46.607000,stairs,53.49,False,0
2018-03-21 15:27:48.390000,kitchen,73.95,False,0
2018-03-21 15:27:49.690000,dining_room,52.68,False,0
2018-03-21 15:27:49.690000,dining_room,52.68,False,0
2018-03-21 15:27:51.100000,hall,45.83,False,0
2018-03-21 15:27:57.003000,living_room,40.55,True,0:12:57.003000
2018-03-21 15:27:58.670000,kitchen,74.24,False,0
2018-03-21 15:28:02.846000,bathroom,53.94,False,0
2018-03-21 15:28:08.510000,bedroom,32.93,True,0:11:08.510000
2018-03-21 15:28:11.720000,stairs,53.49,False,0
2018-03-21 15:28:13.750000,kitchen,74.53,False,0
2018-03-21 15:28:14.800000,dining_room,52.68,False,0
2018-03-21 15:28:16.211000,hall,46.02,False,0
2018-03-21 15:28:22.117000,living_room,40.65,True,0:13:22.117000
2018-03-21 15:28:27.960000,bathroom,53.94,False,0
2018-03-21 15:28:28.813000,kitchen,74.81,False,0
2018-03-21 15:28:33.635000,bedroom,32.84,True,0:11:33.635000
2018-03-21 15:28:36.210000,stairs,53.49,False,0
2018-03-21 15:28:39.930000,dining_room,52.87,False,0
2018-03-21 15:28:41.341000,hall,46.11,False,0
2018-03-21 15:28:47.041000,living_room,40.75,True,0:13:47.041000
2018-03-21 15:28:53.080000,bathroom,53.94,False,0
2018-03-21 15:28:53.711000,bedroom,33.22,True,0:11:53.711000
2018-03-21 15:28:53.931000,kitchen,75.04,False,0
2018-03-21 15:29:01.842000,stairs,53.58,False,0
2018-03-21 15:29:04.541000,dining_room,52.78,False,0
2018-03-21 15:29:06.457000,hall,46.21,False,0
2018-03-21 15:29:12.340000,living_room,40.84,True,0:14:12.340000
2018-03-21 15:29:14.047000,kitchen,75.42,False,0
2018-03-21 15:29:18.207000,bathroom,53.94,False,0
2018-03-21 15:29:18.832000,bedroom,33.22,True,0:12:18.832000
2018-03-21 15:29:27.081000,stairs,53.58,False,0
2018-03-21 15:29:30.179000,dining_room,52.87,False,0
2018-03-21 15:29:31.588000,hall,46.41,False,0
2018-03-21 15:29:34.137000,kitchen,75.71,False,0
2018-03-21 15:29:37.468000,living_room,40.75,True,0:14:37.468000
2018-03-21 15:29:43.329000,bathroom,53.94,False,0
2018-03-21 15:29:43.959000,bedroom,33.03,True,0:12:43.959000
2018-03-21 15:29:46.658000,hall,46.78,False,0
2018-03-21 15:29:52.197000,stairs,53.58,False,0
2018-03-21 15:29:55.284000,dining_room,53.07,False,0
2018-03-21 15:29:56.318000,hall,47.08,False,0
2018-03-21 15:29:59.269000,kitchen,75.71,False,0
2018-03-21 15:30:01.614000,living_room,40.94,True,0:15:01.614000
2018-03-21 15:30:08.436000,bathroom,53.94,False,0
2018-03-21 15:30:09.064000,bedroom,33.03,True,0:13:09.064000
2018-03-21 15:30:17.304000,stairs,53.68,False,0
2018-03-21 15:30:20.394000,dining_room,53.07,False,0
2018-03-21 15:30:21.814000,hall,47.17,False,0
2018-03-21 15:30:24.394000,kitchen,75.62,False,0
2018-03-21 15:30:27.034000,living_room,40.84,True,0:15:27.034000
2018-03-21 15:30:33.550000,bathroom,53.94,False,0
2018-03-21 15:30:34.177000,bedroom,33.22,True,0:13:34.177000
2018-03-21 15:30:42.417000,stairs,53.68,False,0
2018-03-21 15:30:45.516000,dining_room,52.97,False,0
2018-03-21 15:30:46.927000,hall,46.88,False,0
2018-03-21 15:30:49.507000,kitchen,75.62,False,0
2018-03-21 15:30:52.807000,living_room,40.75,True,0:15:52.807000
2018-03-21 15:30:58.289000,bathroom,53.94,False,0
2018-03-21 15:30:59.297000,bedroom,33.22,True,0:13:59.297000
2018-03-21 15:31:07.537000,stairs,53.68,False,0
2018-03-21 15:31:10.626000,dining_room,52.87,False,0
2018-03-21 15:31:12.047000,hall,46.78,False,0
2018-03-21 15:31:14.619000,kitchen,75.52,False,0
2018-03-21 15:31:17.938000,living_room,40.75,True,0:16:17.938000
2018-03-21 15:31:23.788000,bedroom,33.03,True,0:14:23.788000
2018-03-21 15:31:23.789000,bathroom,53.94,False,0
2018-03-21 15:31:32.658000,stairs,53.68,False,0
