time,room,temperature,window_open,window_open_time
2018-03-21 14:48:28.658000,dining_room,17.05,False,0
2018-03-21 14:48:30.527000,stairs,15.94,False,0
2018-03-21 14:48:31.668000,bathroom,14.97,False,0
2018-03-21 14:48:36.688000,bathroom,15.32,False,0
2018-03-21 14:48:37.507000,kitchen,13.32,False,0
2018-03-21 14:48:40.098000,hall,17.315,False,0
2018-03-21 14:48:40.917000,living_room,18.08,False,0
2018-03-21 14:48:41.878000,bedroom,19.810000000000002,False,0
2018-03-21 14:48:45.397000,stairs,15.75,False,0
2018-03-21 14:48:45.397000,stairs,15.75,False,0
2018-03-21 14:48:53.758000,dining_room,17.18,False,0
2018-03-21 14:48:55.657000,stairs,15.94,False,0
2018-03-21 14:48:55.657000,stairs,15.94,False,0
2018-03-21 14:48:56.778000,bathroom,14.99,False,0
2018-03-21 14:49:01.807000,bathroom,15.32,False,0
2018-03-21 14:49:02.627000,kitchen,13.33,False,0
2018-03-21 14:49:05.210000,hall,17.51,False,0
2018-03-21 14:49:05.218000,hall,17.1,False,0
2018-03-21 14:49:06.037000,living_room,18.075000000000003,False,0
2018-03-21 14:49:07.504000,bedroom,19.814999999999998,False,0
2018-03-21 14:49:10.717000,stairs,15.74,False,0
2018-03-21 14:49:10.717000,stairs,15.74,False,0
2018-03-21 14:49:18.884000,dining_room,17.205,False,0
2018-03-21 14:49:20.761000,stairs,15.93,False,0
2018-03-21 14:49:20.761000,stairs,15.93,False,0
2018-03-21 14:49:21.891000,bathroom,14.97,False,0
2018-03-21 14:49:26.921000,bathroom,15.32,False,0
2018-03-21 14:49:27.740000,kitchen,13.32,False,0
2018-03-21 14:49:30.330000,hall,17.315,False,0
2018-03-21 14:49:31.151000,living_room,18.06,False,0
2018-03-21 14:49:32.670000,bedroom,19.814999999999998,False,0
2018-03-21 14:49:35.831000,stairs,15.72,False,0
2018-03-21 14:49:35.831000,stairs,15.72,False,0
2018-03-21 14:49:44.003000,dining_room,17.235,False,0
2018-03-21 14:49:45.401000,stairs,15.94,False,0
2018-03-21 14:49:45.401000,stairs,15.94,False,0
2018-03-21 14:49:47.013000,bathroom,14.99,False,0
2018-03-21 14:49:52.033000,bathroom,15.32,False,0
2018-03-21 14:49:52.863000,kitchen,13.325,False,0
2018-03-21 14:49:55.453000,hall,17.315,False,0
2018-03-21 14:49:56.263000,living_room,18.055,False,0
2018-03-21 14:49:57.794000,bedroom,19.810000000000002,False,0
2018-03-21 14:50:00.944000,stairs,15.74,False,0
2018-03-21 14:50:09.133000,dining_room,17.37,False,0
2018-03-21 14:50:09.134000,dining_room,17.15,False,0
2018-03-21 14:50:11.004000,stairs,15.93,False,0
2018-03-21 14:50:12.133000,bathroom,14.98,False,0
2018-03-21 14:50:17.161000,bathroom,15.32,False,0
2018-03-21 14:50:17.981000,kitchen,13.335,False,0
2018-03-21 14:50:20.563000,hall,17.54,False,0
2018-03-21 14:50:20.571000,hall,17.1,False,0
2018-03-21 14:50:21.404000,living_room,18.055,False,0
2018-03-21 14:50:22.914000,bedroom,19.810000000000002,False,0
2018-03-21 14:50:25.401000,stairs,15.72,False,0
2018-03-21 14:50:34.241000,dining_room,17.28,False,0
2018-03-21 14:50:35.431000,stairs,15.93,False,0
2018-03-21 14:50:37.251000,bathroom,14.98,False,0
2018-03-21 14:50:42.279000,bathroom,15.32,False,0
2018-03-21 14:50:43.101000,kitchen,13.325,False,0
2018-03-21 14:50:45.691000,hall,17.32,False,0
2018-03-21 14:50:46.511000,living_room,18.035,False,0
2018-03-21 14:50:48.031000,bedroom,19.805,False,0
2018-03-21 14:50:51.181000,stairs,15.74,False,0
2018-03-21 14:50:59.346000,dining_room,17.3,False,0
2018-03-21 14:51:01.056000,stairs,15.92,False,0
2018-03-21 14:51:02.369000,bathroom,14.97,False,0
2018-03-21 14:51:07.389000,bathroom,15.32,False,0
2018-03-21 14:51:08.226000,kitchen,13.32,False,0
2018-03-21 14:51:10.797000,hall,17.32,False,0
2018-03-21 14:51:11.626000,living_room,18.035,False,0
2018-03-21 14:51:13.134000,bedroom,19.8,False,0
2018-03-21 14:51:16.296000,stairs,15.72,False,0
2018-03-21 14:51:24.256000,dining_room,17.32,False,0
2018-03-21 14:51:25.386000,stairs,15.92,False,0
2018-03-21 14:51:27.494000,bathroom,14.97,False,0
2018-03-21 14:51:32.514000,bathroom,15.32,False,0
2018-03-21 14:51:33.344000,kitchen,13.32,False,0
2018-03-21 14:51:35.914000,hall,17.325000000000003,False,0
2018-03-21 14:51:36.743000,living_room,18.025,False,0
2018-03-21 14:51:38.253000,bedroom,19.8,False,0
2018-03-21 14:51:38.253000,bedroom,19.8,False,0
2018-03-21 14:51:41.403000,stairs,15.72,False,0
2018-03-21 14:51:49.584000,dining_room,17.35,False,0
2018-03-21 14:51:51.483000,stairs,15.93,False,0
2018-03-21 14:51:52.623000,bathroom,14.98,False,0
2018-03-21 14:51:57.633000,bathroom,15.34,False,0
2018-03-21 14:51:58.466000,kitchen,13.325,False,0
2018-03-21 14:52:00.225000,hall,17.325000000000003,False,0
2018-03-21 14:52:01.853000,living_room,18.02,False,0
2018-03-21 14:52:03.373000,bedroom,19.8,False,0
2018-03-21 14:52:03.373000,bedroom,19.8,False,0
2018-03-21 14:52:06.536000,stairs,15.71,False,0
2018-03-21 14:52:14.706000,dining_room,17.355,False,0
2018-03-21 14:52:16.596000,stairs,15.92,False,0
2018-03-21 14:52:17.737000,bathroom,14.98,False,0
2018-03-21 14:52:22.757000,bathroom,15.32,False,0
2018-03-21 14:52:23.586000,kitchen,13.33,False,0
2018-03-21 14:52:26.147000,hall,17.325,False,0
2018-03-21 14:52:26.507000,living_room,18.005,False,0
2018-03-21 14:52:28.497000,bedroom,19.795,False,0
2018-03-21 14:52:31.668000,stairs,15.72,False,0
2018-03-21 14:52:31.668000,stairs,15.72,False,0
2018-03-21 14:52:39.827000,dining_room,17.365000000000002,False,0
2018-03-21 14:52:41.718000,stairs,15.93,False,0
2018-03-21 14:52:41.718000,stairs,15.93,False,0
2018-03-21 14:52:42.857000,bathroom,14.97,False,0
2018-03-21 14:52:47.877000,bathroom,15.32,False,0
2018-03-21 14:52:48.708000,kitchen,13.34,False,0
2018-03-21 14:52:51.267000,hall,17.325000000000003,False,0
2018-03-21 14:52:52.098000,living_room,17.995,False,0
2018-03-21 14:52:52.998000,bedroom,19.784999999999997,False,0
2018-03-21 14:52:56.798000,stairs,15.72,False,0
2018-03-21 14:52:56.798000,stairs,15.72,False,0
2018-03-21 14:53:04.937000,dining_room,17.365000000000002,False,0
2018-03-21 14:53:06.832000,stairs,15.91,False,0
2018-03-21 14:53:07.967000,bathroom,14.96,False,0
2018-03-21 14:53:12.997000,bathroom,15.31,False,0
2018-03-21 14:53:13.822000,kitchen,13.335,False,0
2018-03-21 14:53:16.224000,hall,17.32,False,0
2018-03-21 14:53:17.223000,living_room,17.975,False,0
2018-03-21 14:53:18.724000,bedroom,19.795,False,0
2018-03-21 14:53:21.912000,stairs,15.71,False,0
2018-03-21 14:53:30.054000,dining_room,17.36,False,0
2018-03-21 14:53:31.962000,stairs,15.92,False,0
2018-03-21 14:53:33.082000,bathroom,14.98,False,0
2018-03-21 14:53:38.112000,bathroom,15.34,False,0
2018-03-21 14:53:38.931000,kitchen,13.34,False,0
2018-03-21 14:53:41.491000,hall,17.32,False,0
2018-03-21 14:53:42.330000,living_room,17.985,False,0
2018-03-21 14:53:43.844000,bedroom,19.784999999999997,False,0
2018-03-21 14:53:47.031000,stairs,15.69,False,0
2018-03-21 14:53:55.160000,dining_room,17.340000000000003,False,0
2018-03-21 14:53:57.081000,stairs,15.91,False,0
2018-03-21 14:53:58.201000,bathroom,14.98,False,0
2018-03-21 14:54:03.221000,bathroom,15.32,False,0
2018-03-21 14:54:04.051000,kitchen,13.335,False,0
2018-03-21 14:54:06.611000,hall,17.315,False,0
2018-03-21 14:54:06.858000,living_room,17.975,False,0
2018-03-21 14:54:08.949000,bedroom,19.775,False,0
2018-03-21 14:54:12.152000,stairs,15.69,False,0
2018-03-21 14:54:20.280000,dining_room,17.24,False,0
2018-03-21 14:54:20.293000,dining_room,17.41,False,0
2018-03-21 14:54:22.202000,stairs,15.9,False,0
2018-03-21 14:54:23.333000,bathroom,14.97,False,0
2018-03-21 14:54:23.333000,bathroom,14.97,False,0
2018-03-21 14:54:28.353000,bathroom,15.32,False,0
2018-03-21 14:54:28.353000,bathroom,15.32,False,0
2018-03-21 14:54:29.222000,kitchen,13.33,False,0
2018-03-21 14:54:31.723000,hall,17.305,False,0
2018-03-21 14:54:32.568000,living_room,17.94,False,0
2018-03-21 14:54:32.585000,living_room,17.99,False,0
2018-03-21 14:54:34.083000,bedroom,19.78,False,0
2018-03-21 14:54:36.342000,stairs,15.71,False,0
2018-03-21 14:54:45.403000,dining_room,17.32,False,0
2018-03-21 14:54:47.320000,stairs,15.9,False,0
2018-03-21 14:54:48.073000,bathroom,14.97,False,0
2018-03-21 14:54:48.073000,bathroom,14.97,False,0
2018-03-21 14:54:53.198000,bathroom,15.34,False,0
2018-03-21 14:54:54.348000,kitchen,13.335,False,0
2018-03-21 14:54:56.850000,hall,17.295,False,0
2018-03-21 14:54:57.695000,living_room,17.955,False,0
2018-03-21 14:54:59.190000,bedroom,19.775,False,0
2018-03-21 14:55:01.960000,stairs,15.71,False,0
2018-03-21 14:55:10.511000,dining_room,17.295,False,0
2018-03-21 14:55:12.430000,stairs,15.9,False,0
2018-03-21 14:55:13.578000,bathroom,14.98,False,0
2018-03-21 14:55:18.418000,bathroom,15.31,False,0
2018-03-21 14:55:19.458000,kitchen,13.33,False,0
2018-03-21 14:55:21.960000,hall,17.295,False,0
2018-03-21 14:55:22.808000,living_room,17.94,False,0
2018-03-21 14:55:23.890000,bedroom,19.77,False,0
2018-03-21 14:55:27.506000,stairs,15.71,False,0
2018-03-21 14:55:35.636000,dining_room,17.265,False,0
2018-03-21 14:55:37.546000,stairs,15.9,False,0
2018-03-21 14:55:38.403000,bathroom,14.98,False,0
2018-03-21 14:55:43.713000,bathroom,15.32,False,0
2018-03-21 14:55:44.583000,kitchen,13.335,False,0
2018-03-21 14:55:47.073000,hall,17.284999999999997,False,0
2018-03-21 14:55:47.923000,living_room,17.935000000000002,False,0
2018-03-21 14:55:49.426000,bedroom,19.77,False,0
2018-03-21 14:55:52.623000,stairs,15.69,False,0
2018-03-21 14:56:00.744000,dining_room,17.240000000000002,False,0
2018-03-21 14:56:02.663000,stairs,15.9,False,0
2018-03-21 14:56:03.803000,bathroom,14.98,False,0
2018-03-21 14:56:08.824000,bathroom,15.32,False,0
2018-03-21 14:56:09.704000,kitchen,13.33,False,0
2018-03-21 14:56:11.374000,hall,17.265,False,0
2018-03-21 14:56:13.043000,living_room,17.925,False,0
2018-03-21 14:56:14.543000,bedroom,19.77,False,0
2018-03-21 14:56:17.743000,stairs,15.69,False,0
2018-03-21 14:56:25.864000,dining_room,17.225,False,0
2018-03-21 14:56:27.783000,stairs,15.88,False,0
2018-03-21 14:56:28.924000,bathroom,14.97,False,0
2018-03-21 14:56:33.944000,bathroom,15.32,False,0
2018-03-21 14:56:34.814000,kitchen,13.44,False,0
2018-03-21 14:56:34.816000,kitchen,13.22,False,0
2018-03-21 14:56:37.323000,hall,17.06,False,0
2018-03-21 14:56:37.324000,hall,17.47,False,0
2018-03-21 14:56:38.178000,living_room,17.92,False,0
2018-03-21 14:56:39.668000,bedroom,19.77,False,0
2018-03-21 14:56:42.858000,stairs,15.68,False,0
2018-03-21 14:56:50.996000,dining_room,17.205,False,0
2018-03-21 14:56:52.898000,stairs,15.87,False,0
2018-03-21 14:56:54.048000,bathroom,14.97,False,0
2018-03-21 14:56:58.408000,bathroom,15.31,False,0
2018-03-21 14:56:59.936000,kitchen,13.32,False,0
2018-03-21 14:57:02.443000,hall,17.259999999999998,False,0
2018-03-21 14:57:03.293000,living_room,17.915,False,0
2018-03-21 14:57:03.892000,bedroom,19.75,False,0
2018-03-21 14:57:07.971000,stairs,15.68,False,0
2018-03-21 14:57:16.109000,dining_room,17.17,False,0
2018-03-21 14:57:18.011000,stairs,15.87,False,0
2018-03-21 14:57:18.411000,bathroom,14.96,False,0
2018-03-21 14:57:24.181000,bathroom,15.31,False,0
2018-03-21 14:57:25.048000,kitchen,13.325,False,0
2018-03-21 14:57:27.560000,hall,17.25,False,0
2018-03-21 14:57:28.398000,living_room,17.905,False,0
2018-03-21 14:57:29.730000,bedroom,19.75,False,0
2018-03-21 14:57:33.091000,stairs,15.68,False,0
2018-03-21 14:57:33.091000,stairs,15.68,False,0
2018-03-21 14:57:41.229000,dining_room,17.15,False,0
2018-03-21 14:57:43.121000,stairs,15.88,False,0
2018-03-21 14:57:43.121000,stairs,15.88,False,0
2018-03-21 14:57:44.280000,bathroom,14.96,False,0
2018-03-21 14:57:49.300000,bathroom,15.32,False,0
2018-03-21 14:57:49.432000,kitchen,13.33,False,0
2018-03-21 14:57:52.681000,hall,17.244999999999997,False,0
2018-03-21 14:57:53.520000,living_room,17.895000000000003,False,0
2018-03-21 14:57:55.051000,bedroom,19.75,False,0
2018-03-21 14:57:58.202000,stairs,15.67,False,0
2018-03-21 14:58:06.340000,dining_room,17.125,False,0
2018-03-21 14:58:08.242000,stairs,15.87,False,0
2018-03-21 14:58:09.402000,bathroom,14.96,False,0
2018-03-21 14:58:14.419000,bathroom,15.29,False,0
2018-03-21 14:58:15.059000,kitchen,13.32,False,0
2018-03-21 14:58:17.791000,hall,17.240000000000002,False,0
2018-03-21 14:58:18.641000,living_room,17.89,False,0
2018-03-21 14:58:20.179000,bedroom,19.744999999999997,False,0
2018-03-21 14:58:23.320000,stairs,15.67,False,0
2018-03-21 14:58:31.459000,dining_room,17.1,False,0
2018-03-21 14:58:33.360000,stairs,15.85,False,0
2018-03-21 14:58:33.579000,bathroom,14.96,False,0
2018-03-21 14:58:39.528000,bathroom,15.29,False,0
2018-03-21 14:58:40.398000,kitchen,13.32,False,0
2018-03-21 14:58:42.910000,hall,17.22,False,0
2018-03-21 14:58:43.760000,living_room,17.88,False,0
2018-03-21 14:58:45.298000,bedroom,19.740000000000002,False,0
2018-03-21 14:58:47.470000,stairs,15.65,False,0
2018-03-21 14:58:56.568000,dining_room,17.075000000000003,False,0
2018-03-21 14:58:58.463000,stairs,15.84,False,0
2018-03-21 14:58:59.628000,bathroom,14.95,False,0
2018-03-21 14:59:04.653000,bathroom,15.29,False,0
2018-03-21 14:59:05.518000,kitchen,13.42,False,0
2018-03-21 14:59:05.537000,kitchen,13.21,False,0
2018-03-21 14:59:08.027000,hall,17.215000000000003,False,0
2018-03-21 14:59:08.865000,living_room,17.869999999999997,False,0
2018-03-21 14:59:08.865000,living_room,17.869999999999997,False,0
2018-03-21 14:59:10.414000,bedroom,19.740000000000002,False,0
2018-03-21 14:59:13.093000,stairs,15.65,False,0
2018-03-21 14:59:21.687000,dining_room,17.049999999999997,False,0
2018-03-21 14:59:23.583000,stairs,15.84,False,0
2018-03-21 14:59:24.743000,bathroom,14.96,False,0
2018-03-21 14:59:29.763000,bathroom,15.29,False,0
2018-03-21 14:59:30.637000,kitchen,13.315000000000001,False,0
2018-03-21 14:59:33.145000,hall,17.21,False,0
2018-03-21 14:59:33.987000,living_room,17.869999999999997,False,0
2018-03-21 14:59:35.537000,bedroom,19.744999999999997,False,0
2018-03-21 14:59:38.664000,stairs,15.65,False,0
2018-03-21 14:59:46.525000,dining_room,17.020000000000003,False,0
2018-03-21 14:59:46.525000,dining_room,17.020000000000003,False,0
2018-03-21 14:59:48.704000,stairs,15.85,False,0
2018-03-21 14:59:49.864000,bathroom,14.95,False,0
2018-03-21 14:59:54.884000,bathroom,15.29,False,0
2018-03-21 14:59:55.044000,kitchen,13.315000000000001,False,0
2018-03-21 14:59:58.265000,hall,17.195,False,0
2018-03-21 14:59:59.105000,living_room,17.865000000000002,False,0
2018-03-21 15:00:00.654000,bedroom,19.73,False,0
2018-03-21 15:00:03.784000,stairs,15.64,False,0
2018-03-21 15:00:11.683000,dining_room,17.009999999999998,False,0
2018-03-21 15:00:13.815000,stairs,15.84,False,0
2018-03-21 15:00:14.985000,bathroom,14.95,False,0
2018-03-21 15:00:20.003000,bathroom,15.31,False,0
2018-03-21 15:00:20.865000,kitchen,13.31,False,0
2018-03-21 15:00:23.383000,hall,17.195,False,0
2018-03-21 15:00:24.223000,living_room,17.85,False,0
2018-03-21 15:00:25.761000,bedroom,19.725,False,0
2018-03-21 15:00:28.895000,stairs,15.64,False,0
2018-03-21 15:00:37.043000,dining_room,16.985,False,0
2018-03-21 15:00:38.931000,stairs,15.83,False,0
2018-03-21 15:00:40.101000,bathroom,14.95,False,0
2018-03-21 15:00:45.131000,bathroom,15.29,False,0
2018-03-21 15:00:45.991000,kitchen,13.315000000000001,False,0
2018-03-21 15:00:48.501000,hall,17.39,False,0
2018-03-21 15:00:48.503000,hall,16.96,False,0
2018-03-21 15:00:48.781000,living_room,17.84,False,0
2018-03-21 15:00:50.881000,bedroom,19.725,False,0
2018-03-21 15:00:54.011000,stairs,15.64,False,0
2018-03-21 15:01:02.153000,dining_room,16.97,False,0
2018-03-21 15:01:04.061000,stairs,15.82,False,0
2018-03-21 15:01:05.223000,bathroom,14.94,False,0
2018-03-21 15:01:10.243000,bathroom,15.29,False,0
2018-03-21 15:01:11.112000,kitchen,13.315000000000001,False,0
2018-03-21 15:01:13.611000,hall,17.175,False,0
2018-03-21 15:01:14.420000,living_room,17.84,False,0
2018-03-21 15:01:15.241000,bedroom,19.725,False,0
2018-03-21 15:01:19.132000,stairs,15.62,False,0
2018-03-21 15:01:27.271000,dining_room,16.945,False,0
2018-03-21 15:01:29.182000,stairs,15.83,False,0
2018-03-21 15:01:30.331000,bathroom,14.94,False,0
2018-03-21 15:01:35.361000,bathroom,15.29,False,0
2018-03-21 15:01:36.218000,kitchen,13.305,False,0
2018-03-21 15:01:38.739000,hall,17.165,False,0
2018-03-21 15:01:39.580000,living_room,17.83,False,0
2018-03-21 15:01:40.861000,bedroom,19.725,False,0
2018-03-21 15:01:44.259000,stairs,15.62,False,0
2018-03-21 15:01:52.387000,dining_room,16.93,False,0
2018-03-21 15:01:54.299000,stairs,15.81,False,0
2018-03-21 15:01:55.448000,bathroom,14.94,False,0
2018-03-21 15:02:00.478000,bathroom,15.31,False,0
2018-03-21 15:02:01.338000,kitchen,13.309999999999999,False,0
2018-03-21 15:02:03.847000,hall,17.155,False,0
2018-03-21 15:02:04.699000,living_room,17.825000000000003,False,0
2018-03-21 15:02:06.229000,bedroom,19.72,False,0
2018-03-21 15:02:09.366000,stairs,15.62,False,0
2018-03-21 15:02:17.507000,dining_room,16.915,False,0
2018-03-21 15:02:19.406000,stairs,15.81,False,0
2018-03-21 15:02:20.575000,bathroom,14.95,False,0
2018-03-21 15:02:25.595000,bathroom,15.29,False,0
2018-03-21 15:02:26.455000,kitchen,13.305,False,0
2018-03-21 15:02:28.967000,hall,17.15,False,0
2018-03-21 15:02:29.816000,living_room,17.825000000000003,False,0
2018-03-21 15:02:31.335000,bedroom,19.71,False,0
2018-03-21 15:02:34.486000,stairs,15.62,False,0
2018-03-21 15:02:42.624000,dining_room,16.895,False,0
2018-03-21 15:02:44.526000,stairs,15.81,False,0
2018-03-21 15:02:45.705000,bathroom,14.95,False,0
2018-03-21 15:02:49.864000,bathroom,15.29,False,0
2018-03-21 15:02:51.573000,kitchen,13.305,False,0
2018-03-21 15:02:54.073000,hall,17.145,False,0
2018-03-21 15:02:54.934000,living_room,17.81,False,0
2018-03-21 15:02:56.452000,bedroom,19.705,False,0
2018-03-21 15:02:59.594000,stairs,15.62,False,0
2018-03-21 15:03:07.743000,dining_room,16.875,False,0
2018-03-21 15:03:09.644000,stairs,15.8,False,0
2018-03-21 15:03:10.824000,bathroom,14.94,False,0
2018-03-21 15:03:15.843000,bathroom,15.28,False,0
2018-03-21 15:03:16.683000,kitchen,13.3,False,0
2018-03-21 15:03:19.192000,hall,17.134999999999998,False,0
2018-03-21 15:03:20.042000,living_room,17.81,False,0
2018-03-21 15:03:21.572000,bedroom,19.7,False,0
2018-03-21 15:03:24.712000,stairs,15.62,False,0
2018-03-21 15:03:32.863000,dining_room,16.94,False,0
2018-03-21 15:03:32.873000,dining_room,16.79,False,0
2018-03-21 15:03:34.762000,stairs,15.79,False,0
2018-03-21 15:03:35.943000,bathroom,14.94,False,0
2018-03-21 15:03:40.963000,bathroom,15.28,False,0
2018-03-21 15:03:41.812000,kitchen,13.295,False,0
2018-03-21 15:03:44.312000,hall,17.130000000000003,False,0
2018-03-21 15:03:45.163000,living_room,17.79,False,0
2018-03-21 15:03:46.682000,bedroom,19.689999999999998,False,0
2018-03-21 15:03:49.833000,stairs,15.59,False,0
2018-03-21 15:03:57.653000,dining_room,16.845,False,0
2018-03-21 15:03:59.873000,stairs,15.79,False,0
2018-03-21 15:04:01.063000,bathroom,14.94,False,0
2018-03-21 15:04:06.083000,bathroom,15.28,False,0
2018-03-21 15:04:06.933000,kitchen,13.305,False,0
2018-03-21 15:04:09.425000,hall,17.115,False,0
2018-03-21 15:04:10.273000,living_room,17.799999999999997,False,0
2018-03-21 15:04:11.813000,bedroom,19.685,False,0
2018-03-21 15:04:14.953000,stairs,15.6,False,0
2018-03-21 15:04:23.109000,dining_room,16.835,False,0
2018-03-21 15:04:24.989000,stairs,15.79,False,0
2018-03-21 15:04:26.185000,bathroom,14.93,False,0
2018-03-21 15:04:31.209000,bathroom,15.28,False,0
2018-03-21 15:04:32.049000,kitchen,13.29,False,0
2018-03-21 15:04:34.549000,hall,17.115,False,0
2018-03-21 15:04:35.399000,living_room,17.775,False,0
2018-03-21 15:04:36.939000,bedroom,19.68,False,0
2018-03-21 15:04:40.079000,stairs,15.59,False,0
2018-03-21 15:04:48.226000,dining_room,16.81,False,0
2018-03-21 15:04:50.115000,stairs,15.78,False,0
2018-03-21 15:04:51.309000,bathroom,14.94,False,0
2018-03-21 15:04:56.319000,bathroom,15.28,False,0
2018-03-21 15:04:57.165000,kitchen,13.3,False,0
2018-03-21 15:04:59.655000,hall,17.32,False,0
2018-03-21 15:04:59.659000,hall,16.89,False,0
2018-03-21 15:04:59.946000,living_room,17.775,False,0
2018-03-21 15:05:02.046000,bedroom,19.68,False,0
2018-03-21 15:05:05.185000,stairs,15.6,False,0
2018-03-21 15:05:13.341000,dining_room,16.795,False,0
2018-03-21 15:05:15.225000,stairs,15.79,False,0
2018-03-21 15:05:16.425000,bathroom,14.93,False,0
2018-03-21 15:05:21.435000,bathroom,15.28,False,0
2018-03-21 15:05:22.285000,kitchen,13.19,False,0
2018-03-21 15:05:22.285000,kitchen,13.39,False,0
2018-03-21 15:05:24.785000,hall,17.105,False,0
2018-03-21 15:05:25.632000,living_room,17.77,False,0
2018-03-21 15:05:27.173000,bedroom,19.67,False,0
2018-03-21 15:05:30.294000,stairs,15.59,False,0
2018-03-21 15:05:38.461000,dining_room,16.78,False,0
2018-03-21 15:05:40.334000,stairs,15.79,False,0
2018-03-21 15:05:41.527000,bathroom,14.93,False,0
2018-03-21 15:05:46.547000,bathroom,15.26,False,0
2018-03-21 15:05:47.405000,kitchen,13.29,False,0
2018-03-21 15:05:49.893000,hall,17.105,False,0
2018-03-21 15:05:50.755000,living_room,17.759999999999998,False,0
2018-03-21 15:05:52.274000,bedroom,19.665,False,0
2018-03-21 15:05:55.414000,stairs,15.57,False,0
2018-03-21 15:06:03.573000,dining_room,16.78,False,0
2018-03-21 15:06:05.414000,stairs,15.77,False,0
2018-03-21 15:06:06.644000,bathroom,14.93,False,0
2018-03-21 15:06:11.674000,bathroom,15.26,False,0
2018-03-21 15:06:12.524000,kitchen,13.29,False,0
2018-03-21 15:06:15.013000,hall,17.075000000000003,False,0
2018-03-21 15:06:15.864000,living_room,17.75,False,0
2018-03-21 15:06:17.392000,bedroom,19.66,False,0
2018-03-21 15:06:20.534000,stairs,15.59,False,0
2018-03-21 15:06:28.691000,dining_room,16.759999999999998,False,0
2018-03-21 15:06:30.574000,stairs,15.78,False,0
2018-03-21 15:06:31.762000,bathroom,14.92,False,0
2018-03-21 15:06:36.782000,bathroom,15.28,False,0
2018-03-21 15:06:37.645000,kitchen,13.295,False,0
2018-03-21 15:06:40.132000,hall,17.3,False,0
2018-03-21 15:06:40.133000,hall,16.86,False,0
2018-03-21 15:06:40.993000,living_room,17.75,False,0
2018-03-21 15:06:42.512000,bedroom,19.645000000000003,False,0
2018-03-21 15:06:45.415000,stairs,15.59,False,0
2018-03-21 15:06:53.815000,dining_room,16.755,False,0
2018-03-21 15:06:55.695000,stairs,15.77,False,0
2018-03-21 15:06:56.882000,bathroom,14.92,False,0
2018-03-21 15:07:00.994000,bathroom,15.28,False,0
2018-03-21 15:07:02.765000,kitchen,13.280000000000001,False,0
2018-03-21 15:07:05.255000,hall,17.065,False,0
2018-03-21 15:07:06.105000,living_room,17.735,False,0
2018-03-21 15:07:07.642000,bedroom,19.93,False,0
2018-03-21 15:07:07.645000,bedroom,19.35,False,0
2018-03-21 15:07:10.766000,stairs,15.57,False,0
2018-03-21 15:07:18.936000,dining_room,16.73,False,0
2018-03-21 15:07:20.806000,stairs,15.76,False,0
2018-03-21 15:07:21.494000,bathroom,14.92,False,0
2018-03-21 15:07:27.027000,bathroom,15.26,False,0
2018-03-21 15:07:27.886000,kitchen,13.285,False,0
2018-03-21 15:07:30.385000,hall,17.065,False,0
2018-03-21 15:07:31.235000,living_room,17.73,False,0
2018-03-21 15:07:32.755000,bedroom,19.65,False,0
2018-03-21 15:07:35.886000,stairs,15.57,False,0
2018-03-21 15:07:43.216000,dining_room,16.725,False,0
2018-03-21 15:07:45.436000,stairs,15.75,False,0
2018-03-21 15:07:47.117000,bathroom,14.91,False,0
2018-03-21 15:07:52.147000,bathroom,15.26,False,0
2018-03-21 15:07:52.998000,kitchen,13.280000000000001,False,0
2018-03-21 15:07:55.500000,hall,17.065,False,0
2018-03-21 15:07:56.358000,living_room,17.73,False,0
2018-03-21 15:07:57.878000,bedroom,19.64,False,0
2018-03-21 15:08:01.003000,stairs,15.57,False,0
2018-03-21 15:08:08.838000,dining_room,16.715,False,0
2018-03-21 15:08:11.043000,stairs,15.75,False,0
2018-03-21 15:08:12.245000,bathroom,14.92,False,0
2018-03-21 15:08:17.265000,bathroom,15.25,False,0
2018-03-21 15:08:18.111000,kitchen,13.275,False,0
2018-03-21 15:08:20.610000,hall,17.055,False,0
2018-03-21 15:08:21.460000,living_room,17.72,False,0
2018-03-21 15:08:22.991000,bedroom,19.634999999999998,False,0
2018-03-21 15:08:25.433000,stairs,15.57,False,0
2018-03-21 15:08:34.281000,dining_room,16.71,False,0
2018-03-21 15:08:36.150000,stairs,15.75,False,0
2018-03-21 15:08:37.360000,bathroom,14.92,False,0
2018-03-21 15:08:42.380000,bathroom,15.26,False,0
2018-03-21 15:08:43.239000,kitchen,13.275,False,0
2018-03-21 15:08:45.729000,hall,17.055,False,0
2018-03-21 15:08:46.579000,living_room,17.705,False,0
2018-03-21 15:08:48.099000,bedroom,19.634999999999998,False,0
2018-03-21 15:08:51.230000,stairs,15.57,False,0
2018-03-21 15:08:59.389000,dining_room,16.71,False,0
2018-03-21 15:09:01.280000,stairs,15.76,False,0
2018-03-21 15:09:02.479000,bathroom,14.92,False,0
2018-03-21 15:09:07.499000,bathroom,15.25,False,0
2018-03-21 15:09:08.349000,kitchen,13.27,False,0
2018-03-21 15:09:10.849000,hall,17.060000000000002,False,0
2018-03-21 15:09:11.699000,living_room,17.715,False,0
2018-03-21 15:09:13.218000,bedroom,19.63,False,0
2018-03-21 15:09:16.348000,stairs,15.57,False,0
2018-03-21 15:09:24.518000,dining_room,16.71,False,0
2018-03-21 15:09:25.428000,stairs,15.74,False,0
